0,1,2,3,4,5,6,7,8,9,10,11,12,13
1.0,0.26371472228056736,0.1885466016719683,0.2062986422920255,0.5248080044659582,0.4960815051619136,0.4160967003383796,0.16389709164955873,0.13084314426934096,0.18071038841716122,0.19162758087454806,0.2404712706793162,0.20383007181111984,0.3110841698871821
1.0,0.47037265260762595,0.2140676481176491,0.16663832408590382,0.3901348806899057,0.48337121137845906,0.10808293161134032,0.17795800960178138,0.12377311597926102,0.2149153718793453,0.1953736232153356,0.2410734015230607,0.1611482779367512,0.18545358236520215
1.0,0.18264424889764574,0.1882097358270586,0.20751361861680437,0.09695356134309582,0.2431863058570529,0.23471477609339367,0.24515477738022237,0.15609025143312039,0.23725903929779793,0.2054450630152057,0.1902564749075976,0.18501672922755752,0.20426960731235125
1.0,0.3017220948434185,0.43988006277112973,0.2059688206216143,0.14899022588005342,0.4833407272227941,0.2423383506365161,0.2294551286049765,0.15884578972410915,0.12901707344851454,0.11532685278886695,0.26928389775521944,0.18805376911584237,0.15826010806017882
1.0,0.24037673409469634,0.21449159165979378,0.2062986422920255,0.20967121989199056,0.4834033295449701,0.33646077899122034,0.19309850743359128,0.16102133537456048,0.16763947048586494,0.20465593770930154,0.1074390659698207,0.17201879589390023,0.12265949257748227
1.0,0.21661610617909446,0.31778840996080165,0.4646359304135077,0.1266416164005918,0.48333384183356637,0.19134751696482816,0.21585871267076082,0.1462894574959583,0.16755584881324634,0.21035166800016997,0.18888006326335324,0.18457906621638914,0.24577157347078427
1.0,0.47037265260762595,0.11069071408087167,0.19419801715828508,0.30269869031049185,0.48337121137845906,0.0674544714515781,0.17388442388265654,0.16591621658930333,0.02203819860408449,0.09252580613327703,0.15856512536552458,0.10094179984136913,0.1157618689252157
1.0,0.20434375232402607,0.3070478916613665,0.4646359304135077,0.22188406974956598,0.48333384183356637,0.12345812754703475,0.2091833751870316,0.13445843796631146,0.06930976238633098,0.12786930248752335,0.09722269702386653,0.20460920887370168,0.2330063543558271
1.0,0.4668510898277908,0.1530451517580118,0.19991035443111604,0.09833451353196221,0.48337121137845906,0.23814776930584372,0.16046948019007207,0.21327518933352996,0.1598963129558443,0.24700778526699327,0.15149830416847246,0.1706707430941303,0.17117170588571767
1.0,0.22682438347322206,0.2888604603134239,0.4646359304135077,0.1266416164005918,0.48333384183356637,0.13691256521082693,0.21585871267076082,0.13961756477863924,0.14898321782144494,0.21035166800016997,0.28556205127669954,0.2168561336709355,0.24599061333229108
1.0,0.3017220948434185,0.4410258810103923,0.18416250237098492,0.18651790313617658,0.4833407272227941,0.2111633822660084,0.21639394170774226,0.13909041720278323,0.2635170476474124,0.23096023625977388,0.19232531175829437,0.18805376911584237,0.1674291097870947
1.0,0.21661610617909446,0.31778840996080165,0.4646359304135077,0.4212361497606621,0.49635493034765443,0.19412732394025484,0.18303200505087244,0.13654036310274703,0.1597073830750236,0.20878990443498038,0.17350844396702642,0.20104673904383702,0.2171581957203146
1.0,0.470979782033405,0.19276457596766083,0.20917604005852727,0.19550456465083252,0.48337121137845906,0.18664533853473872,0.2514613343566495,0.1678300443053385,0.16842992486606698,0.20080953265755314,0.2214294534368748,0.19932522628611984,0.27360578367692856
1.0,0.24037673409469634,0.20694648721509262,0.2062986422920255,0.3664751673413015,0.4834033295449701,0.23717235231954056,0.20943117929899688,0.18091947338669892,0.08093974239321064,0.2017338746232494,0.07418164442679726,0.19352091226195822,0.16418918351310746
1.0,0.17938419798179303,0.2744121919030978,0.4616362568006516,0.1266416164005918,0.48333384183356637,0.182301751945603,0.19016828739245575,0.21944302653950076,0.12682514181352106,0.24433085156631,0.22092333995424618,0.18457906621638914,0.2171581957203146
1.0,0.21902493878156082,0.22837387920960303,0.20751361861680437,0.44912408657369274,0.2431863058570529,0.19574234559683154,0.2646316239482465,0.1127807652052378,0.12579024445340956,0.22552960810820327,0.15371398214421422,0.14557095018486924,0.17148015849174633
1.0,0.2526868819889573,0.19198048046352587,0.20575255540054022,0.3664751673413015,0.4834033295449701,0.040623551517604314,0.18017168032012662,0.16161922359468087,0.03932344572123138,0.15693889858251955,0.1144930669640059,0.15879971303822082,0.12711183645318438
1.0,0.21045776111873668,0.21398102791824045,0.20813742295021984,0.3815856386887927,0.44434482002702447,0.20752092979564588,0.22363806847587878,0.5707133664852094,0.26483407382218693,0.3862705025793811,0.24311773514793186,0.3116575568726966,0.21335639129995093
1.0,0.2160718762772475,0.29728939313545477,0.4616362568006516,0.42065875524276414,0.48333384183356637,0.2728819632132479,0.19016828739245575,0.17956309227886771,0.2791804640925726,0.10419237254661426,0.5035629836849238,0.09456785972140569,0.29806519466239656
1.0,0.47037265260762595,0.20591818398201364,0.20917604005852727,0.2361903541360776,0.48337121137845906,0.16128750190175092,0.18567403444205843,0.2287687096928415,0.19103601377703217,0.2088199228650232,0.12317277001527198,0.10611263738402425,0.19208627834338812
1.0,0.47037265260762595,0.21275346576119508,0.20917604005852727,0.4123608781513973,0.48337121137845906,0.24024711021240458,0.18167934644789366,0.1678300443053385,0.1568444122319905,0.19745734828449205,0.18633058050697102,0.19896450299984142,0.11246878389012765
1.0,0.470979782033405,0.21535954466703328,0.20917604005852727,0.35074694793609146,0.4964574969377165,0.17913349517245258,0.18167934644789366,0.21387614476742617,0.2503163785230506,0.19745734828449205,0.13522994412991296,0.1459067628165431,0.2821786150691635
1.0,0.4668510898277908,0.14067393343516058,0.20917604005852727,0.09833451353196221,0.48337121137845906,0.24201586271818346,0.17784534598050947,0.21327518933352996,0.2876258552862981,0.3284035600881691,0.1504643055661231,0.18427789905641934,0.25516554173656464
1.0,0.18546906315779976,0.2115033314052216,0.20751361861680437,0.29389710723657164,0.2431863058570529,0.18720590085913402,0.22773182460419095,0.18492857627510245,0.24545603818740633,0.16234021333077184,0.12490134958996416,0.14683010092154664,0.1417796717637111
1.0,0.2468029157927497,0.2039338488861336,0.2062986422920255,0.14049008703641144,0.4834033295449701,0.15879100853800018,0.16314974528730597,0.16173129611445486,0.144888981087184,0.11969948682876844,0.22968733521784115,0.19361323986071405,0.12838345147924082
1.0,0.15185170799100464,0.14355209819232573,0.20751361861680437,0.09867708836150595,0.2431863058570529,0.20630733405618498,0.2646316239482465,0.2211479528271903,0.1594193153207409,0.1482120976836732,0.17098035439319942,0.22883296400674644,0.24428740145144853
1.0,0.26371472228056736,0.19324009932695474,0.2062986422920255,0.18383676984968708,0.4834033295449701,0.1165500691524695,0.18017168032012662,0.14104343635630048,0.2853370746437125,0.16652660305931224,0.2520847407545942,0.17248011791098936,0.3483110807331015
1.0,0.20490541698740064,0.3054951772016504,0.4616362568006516,0.39955544305479324,0.48333384183356637,0.30921836070350434,0.23285091151609838,0.09064133716680108,0.3818085366758133,0.42438821407638977,0.3443754042703224,0.22101317066133047,0.23592510078288892
1.0,0.18546906315779976,0.2115033314052216,0.20751361861680437,0.40583214886463476,0.2431863058570529,0.20781879831680458,0.2646316239482465,0.18492857627510245,0.1505849386376522,0.22552960810820327,0.16097837488911132,0.19063596113396547,0.13652786539650494
1.0,0.470979782033405,0.27102625668933467,0.1916953274173284,0.14660579298861195,0.48337121137845906,0.17573522394501692,0.17388442388265654,0.1284976683132466,0.19044693303690863,0.3243943471757136,0.25818112856082576,0.08142186507838585,0.23494672948982803
1.0,0.25249827657861273,0.19198048046352587,0.06453337457679585,0.4083574356267404,0.4834033295449701,0.21080078178216724,0.20943117929899688,0.144986129682255,0.2480611930703603,0.08657198538295646,0.3591904070303404,0.15569821670642742,0.20495588794189423
1.0,0.1846409723977028,0.20017506401494686,0.20751361861680437,0.19833757059867937,0.2431863058570529,0.2784298670323724,0.2646316239482465,0.09725536724192133,0.05500181798193264,0.1482120976836732,0.11511720736353312,0.2013247382700428,0.05106846843460072
1.0,0.26371472228056736,0.2068576459361251,0.1870123594647229,0.18383676984968708,0.4834033295449701,0.07153690172922053,0.1703403762799188,0.10649867976807652,0.14840879341727406,0.16341027373079814,0.05518884777523122,0.20281162475176479,0.11054249970588845
1.0,0.21661610617909446,0.31778840996080165,0.4646359304135077,0.42065875524276414,0.48333384183356637,0.23145498094627545,0.1807559488756539,0.1961393714231572,0.04694324549038185,0.14689508913712496,0.08967089817502646,0.18457906621638914,0.2171581957203146
1.0,0.2730964132884386,0.43988006277112973,0.2297824675686438,0.14899022588005342,0.4833407272227941,0.2423383506365161,0.21698287355295787,0.2504958880154905,0.30168664946099766,0.5198875149699447,0.6198792562170169,0.15001037597547984,0.17280884608192934
1.0,0.2884274329607144,0.44451888263087924,0.2059688206216143,0.18651790313617658,0.4833407272227941,0.04048845285887286,0.2116565359939108,0.1733075706237586,0.08434891310648099,0.06372249786785633,0.11165238804176061,0.07219479445431004,0.07946675923306264
1.0,0.26371472228056736,0.19324009932695474,0.2062986422920255,0.4083574356267404,0.4834033295449701,0.044999802491603826,0.20509699459260683,0.144986129682255,0.11607036634240799,0.1360523445621566,0.1864645480864457,0.08751252782508179,0.13520854239967123
1.0,0.21661610617909446,0.3054951772016504,0.46599850410404614,0.1266416164005918,0.48333384183356637,0.18617592754375994,0.19016828739245575,0.15370789256473916,0.1354264332331108,0.09238065104620066,0.05165846207791526,0.1077412279016551,0.2171581957203146
1.0,0.22682438347322206,0.2888604603134239,0.4646359304135077,0.18029448110042762,0.48333384183356637,0.17319794773622485,0.2455057509782981,0.09539616388376772,0.14792752724980665,0.2663602292481542,0.26251724379074326,0.13516167584176178,0.2487983534292152
1.0,0.2768797535782418,0.43988006277112973,0.18344095550220157,0.14899022588005342,0.4833407272227941,0.04622401067416743,0.21698287355295787,0.14343835446343398,0.1930130212434995,0.33418819868489524,0.10817477610183729,0.22860721341156268,0.016941750208311953
1.0,0.2884274329607144,0.44451888263087924,0.2059688206216143,0.14899022588005342,0.4833407272227941,0.1845346046058621,0.21639394170774226,0.16917607318905917,0.14616707968142947,0.203475805016474,0.08517210509980783,0.15635810669472777,0.1938584255544876
1.0,0.47037265260762595,0.21275346576119508,0.20917604005852727,0.3901348806899057,0.48337121137845906,0.3552200498137808,0.6279852395657055,0.12475839063557345,0.268084666218614,0.3430774766587031,0.4076264361583258,0.2089677528628939,0.23375835588548988
1.0,0.29532845763683957,0.44629703781036695,0.2059688206216143,0.2270230690484645,0.4833407272227941,0.17868290827123612,0.27358325766320907,0.15884578972410915,0.23253381215893767,0.15278276557189052,0.13527324996856435,0.21560920178615203,0.211702675320863
1.0,0.2884274329607144,0.44166289531930053,0.1758736654080544,0.14899022588005342,0.4833407272227941,0.2067909404967589,0.2116565359939108,0.16480575644415224,0.057107572605574065,0.11338213421914062,0.045698074665214805,0.2267456426121269,0.0934994458861343
1.0,0.23529626458723119,0.2888604603134239,0.4616362568006516,0.49769066263211004,0.49635493034765443,0.19412732394025484,0.18303200505087244,0.5056813584829132,0.1970031045755861,0.39022193131992805,0.17133232877712964,0.16088772024907538,0.2171581957203146
1.0,0.470979782033405,0.21331475063855407,0.180400930553181,0.11651232411125742,0.48337121137845906,0.22012422484525998,0.18023750631731353,0.1579758993112931,0.19689491315259539,0.25274688089287733,0.21928777081031003,0.1060712127873555,0.2558346223206435
1.0,0.18546906315779976,0.2536881458093188,0.20813742295021984,0.09867708836150595,0.2431863058570529,0.13551906868645328,0.22363806847587878,0.27497636942143605,0.472751718992888,0.3037295198105981,0.11327024728360177,0.16556057151992568,0.08407508508184539
1.0,0.21045776111873668,0.19517559565980505,0.18795108719445724,0.38580634060943486,0.44434482002702447,0.17283673599174934,0.22773182460419095,0.1841233005790861,0.21161999226709563,0.21936068015967142,0.16297902699022404,0.22439245392000276,0.18244820151978083
1.0,0.47037265260762595,0.20591818398201364,0.20917604005852727,0.10861012922037135,0.48337121137845906,0.23210224048091752,0.1833510701178536,0.1660183993117429,0.14555521039695973,0.19062588805122815,0.060873629135828125,0.1972731318642746,0.1988495446371129
1.0,0.2768797535782418,0.44166289531930053,0.2059688206216143,0.14899022588005342,0.4833407272227941,0.2134332272851819,0.22273010285549086,0.17531662867024045,0.08681456877479472,0.17772449249612216,0.13727083681400817,0.04156096058431233,0.18946094234336927
1.0,0.25249827657861273,0.1890553374187744,0.20575255540054022,0.1708697739731951,0.4834033295449701,0.08851803540865243,0.18017168032012662,0.144986129682255,0.08199665586056315,0.14926036990528913,0.21347769624539162,0.1675734278901233,0.17073544684908032
1.0,0.28770475817069247,0.44166289531930053,0.21874690688416568,0.14899022588005342,0.4833407272227941,0.17635224415036294,0.21639394170774226,0.13909041720278323,0.03500742215050191,0.19816706121639777,0.13944983862182006,0.037802464906182755,0.08855460297711715
1.0,0.29532845763683957,0.44629703781036695,0.2059688206216143,0.14899022588005342,0.4833407272227941,0.015591304307270312,0.35956967646609794,0.16917607318905917,0.20559178235591508,0.2269838606363462,0.16901247399816366,0.14716233516843427,0.250258859838978
1.0,0.4668510898277908,0.08429691862839009,0.049320027918259284,0.09833451353196221,0.48337121137845906,0.19400485830623823,0.22625713844364528,0.1448235588066244,0.28903778633186783,0.21992627541796014,0.1539034295328347,0.19896450299984142,0.27949977196390413
1.0,0.18836829197311353,0.2888604603134239,0.4616362568006516,0.3415569044671139,0.48333384183356637,0.023392873888764463,0.18303200505087244,0.21944302653950076,0.035847432943656395,0.17322466369869596,0.09979169097545443,0.18257353831269463,0.1406606185500479
1.0,0.28770475817069247,0.44166289531930053,0.2059688206216143,0.14899022588005342,0.4833407272227941,0.15849741471476023,0.27358325766320907,0.15956202113192353,0.16905405486028657,0.26339249104911727,0.19794669968813444,0.18727064182856956,0.24242974114963595
1.0,0.19479875200548538,0.2114504512603825,0.20751361861680437,0.09867708836150595,0.2431863058570529,0.30594865762227985,0.24515477738022237,0.18302968436849676,0.26322054341558515,0.2054450630152057,0.12966947102258386,0.31548404643222777,0.14245474536738692
1.0,0.20490541698740064,0.3070478916613665,0.4646359304135077,0.17354415983393123,0.48333384183356637,0.17319794773622485,0.225205780566285,0.11318238312570844,0.203153455840205,0.08079243608592404,0.1274866284043517,0.19668031990983184,0.23252867966623245
1.0,0.21902493878156082,0.16713241701874795,0.18795108719445724,0.09867708836150595,0.2431863058570529,0.44625291272806633,0.24923109165536125,0.1436579512768744,0.03169023548932861,0.1596418709185775,0.05960072955014973,0.08167118449421282,0.15473259289060873
1.0,0.2916092884057231,0.43988006277112973,0.16984222824029685,0.39937003614231,0.4833407272227941,0.17864415192632532,0.21639394170774226,0.35477607477629464,0.324454352024998,0.18107553502201965,0.2766227614799394,0.21560920178615203,0.10940382637039338
1.0,0.21661610617909446,0.308772695067208,0.4646359304135077,0.1266416164005918,0.48333384183356637,0.303386589996536,0.23380955350493357,0.5475971886666134,0.21565240813432596,0.2217777499197727,0.10782507944713546,0.07468395520625756,0.24078229532541698
1.0,0.47113690154959215,0.17529612508509745,0.16663832408590382,0.10861012922037135,0.48337121137845906,0.14991816038432898,0.16378119870818092,0.27273541357722453,0.30163064817600505,0.3299816195645966,0.1565036266287342,0.38035551279773083,0.210392114950492
1.0,0.24037673409469634,0.20606945693566325,0.29243266188087325,0.408834053700356,0.5059997120165879,0.22166714802260457,0.18017168032012662,0.13338107052578035,0.24992661072170475,0.2872834750133344,0.23925911798412025,0.22622083959762795,0.23654694772966703
1.0,0.18264424889764574,0.1882097358270586,0.20751361861680437,0.09867708836150595,0.2431863058570529,0.22675097894619434,0.2646316239482465,0.2211479528271903,0.25224158904168203,0.22552960810820327,0.22533147415341928,0.19063596113396547,0.25830323931518334
1.0,0.25249827657861273,0.20621541974475438,0.1870123594647229,0.3664751673413015,0.4834033295449701,0.2887611686758484,0.19406738915012237,0.13620178489946613,0.29528080351764024,0.17302210562511486,0.35437184748942063,0.292672647980776,0.33197883388679417
1.0,0.470979782033405,0.2442419737384769,0.19991035443111604,0.09833451353196221,0.48337121137845906,0.2223491162742888,0.20156116748878236,0.1226758877049676,0.04173008101921057,0.006224333207358682,0.16631927778762007,0.06090952030067609,0.2315964448034449
1.0,0.20490541698740064,0.3070478916613665,0.4646359304135077,0.18029448110042762,0.48333384183356637,0.23290781915377803,0.21585871267076082,0.18679135369484537,0.14380695880953848,0.21035166800016997,0.18888006326335324,0.18457906621638914,0.2487983534292152
1.0,0.2768797535782418,0.43988006277112973,0.16984222824029685,0.39937003614231,0.4833407272227941,0.43101550246779724,0.20557456680685673,0.37662524416753207,0.17369662712490974,0.19409281875617895,0.22052685734683009,0.2434862655843482,0.1600423417887934
1.0,0.19479875200548538,0.19499741762078246,0.18795108719445724,0.09695356134309582,0.2431863058570529,0.21524887680783522,0.23022622909850093,0.12255514041435897,0.24690490275810642,0.22095861687603457,0.2584537967483748,0.12776152161727491,0.2580231012064963
1.0,0.2768797535782418,0.44166289531930053,0.2059688206216143,0.43364479585616994,0.49620494273732735,0.15849741471476023,0.2665973821784513,0.1733075706237586,0.11598723588822472,0.21970041165558346,0.2165898219178902,0.202283455641425,0.20309728666707014
1.0,0.28770475817069247,0.44166289531930053,0.18344095550220157,0.14899022588005342,0.4833407272227941,0.1845346046058621,0.22273010285549086,0.2504958880154905,0.19532043830127555,0.13229432510329153,0.24967224549099354,0.16196800039331716,0.09901734749012484
1.0,0.4668510898277908,0.14067393343516058,0.20917604005852727,0.09833451353196221,0.48337121137845906,0.19803052582313987,0.17388442388265654,0.21327518933352996,0.11662309094154796,0.15184974672294865,0.1817147143979044,0.12161690920034057,0.1392791496055708
1.0,0.47113690154959215,0.13795254262765547,0.16663832408590382,0.5655744704758385,0.4964574969377165,0.2964222804957186,0.16901514900784673,0.12377311597926102,0.2305904546823675,0.2519175529070207,0.15183513645971328,0.10667537860120575,0.21821628044108385
1.0,0.47037265260762595,0.20937579223151837,0.16386330170072932,0.09833451353196221,0.48337121137845906,0.21761877300370008,0.18023750631731353,0.1226758877049676,0.2700481847222777,0.34072716114450924,0.07684856015914998,0.19138568145744525,0.1628258108063593
1.0,0.25249827657861273,0.22358580627283697,0.2062986422920255,0.4083574356267404,0.4834033295449701,0.19124553237030475,0.18265033934229516,0.15166959598371302,0.2781363900582281,0.18024875110330763,0.18118455262614322,0.22243931090129163,0.23123646961946437
1.0,0.25249827657861273,0.22931240847813827,0.2062986422920255,0.20967121989199056,0.4834033295449701,0.17142004411580308,0.16389709164955873,0.5736559448309755,0.22456716616418412,0.19162758087454806,0.2615951531159845,0.10527137998376337,0.28251400784156533
1.0,0.29532845763683957,0.44629703781036695,0.2059688206216143,0.43364479585616994,0.49620494273732735,0.1915102571035553,0.23783654667265766,0.16917607318905917,0.22177425813339116,0.20452349328877967,0.18705536535753875,0.2173628373318006,0.2799378575782149
1.0,0.20434375232402607,0.2888604603134239,0.4616362568006516,0.4106260412344673,0.48333384183356637,0.182301751945603,0.19328844403621898,0.14168384381770996,0.1578834343514762,0.2199606581517927,0.21349883712997236,0.23938336451862546,0.2171581957203146
1.0,0.2565764473477808,0.18490623769169942,0.2062986422920255,0.3664751673413015,0.4834033295449701,0.19124553237030475,0.179148639417131,0.16161922359468087,0.13882210249858534,0.1953969765186619,0.11326231107681267,0.19352091226195822,0.12400894692732403
1.0,0.23251779612812404,0.2545196511358717,0.20751361861680437,0.09867708836150595,0.2431863058570529,0.17283673599174934,0.24515477738022237,0.1127807652052378,0.23038266251161552,0.2054450630152057,0.1902564749075976,0.19810876536960087,0.21011547195828922
1.0,0.18546906315779976,0.1572195986852093,0.17066856131256297,0.09867708836150595,0.2431863058570529,0.1756499236884325,0.20282642600951747,0.1725279256412949,0.25355788983404975,0.18211399748605603,0.2895934957001003,0.30640794842055463,0.10189559864892964
1.0,0.470979782033405,0.2056588251476642,0.180400930553181,0.09833451353196221,0.48337121137845906,0.13586036409072455,0.13655707475116627,0.12951941673822345,0.08796874445073155,0.02504784214514492,0.1451279142144379,0.16829804240645327,0.05001150736722172
1.0,0.19134091084838106,0.20855122126724315,0.18795108719445724,0.09858580326027633,0.2431863058570529,0.24365130845605587,0.22773182460419095,0.12255514041435897,0.16465363067950747,0.21936068015967142,0.12752088514047905,0.2013247382700428,0.32145230362218363
1.0,0.47037265260762595,0.0799598553365272,0.16663832408590382,0.10861012922037135,0.48337121137845906,0.1489814030085586,0.16378119870818092,0.12377311597926102,0.185657458108075,0.07182353604547513,0.2744072778796376,0.19664743939790033,0.04178437108503113
1.0,0.1846409723977028,0.15713088933455527,0.20813742295021984,0.09867708836150595,0.2431863058570529,0.04263157877274711,0.22363806847587878,0.27497636942143605,0.04265012137174636,0.18463235568949915,0.11185748826896837,0.28832410991725815,0.04726818268178065
1.0,0.18264424889764574,0.186608700913056,0.20813742295021984,0.09867708836150595,0.2431863058570529,0.1223024927540506,0.22363806847587878,0.11507468478127435,0.2795360156443152,0.2263088380307573,0.1900881522353973,0.29133502639820485,0.3676748168382842
1.0,0.25249827657861273,0.22416296738515035,0.2062986422920255,0.24063915548954867,0.4834033295449701,0.27450292013834593,0.22805933571937526,0.43489966065756974,0.24859888403481625,0.28481375769888134,0.1970163609102331,0.11338957871371125,0.23592320726083962
1.0,0.25249827657861273,0.2212292431382546,0.2062986422920255,0.14049008703641144,0.4834033295449701,0.15441819223024222,0.23354153000480377,0.11949537361440196,0.2123130790305031,0.15947997995115207,0.17032234159948506,0.15775138370978767,0.12727846007238736
1.0,0.47037265260762595,0.1386383842387261,0.20479452562760297,0.4117421378903919,0.48337121137845906,0.14432804151683315,0.20460308808666736,0.10033136708877265,0.13142714680035134,0.19803559944548085,0.07964743027009932,0.24199493095941477,0.1880718256059446
1.0,0.29532845763683957,0.44166289531930053,0.21874690688416568,0.42327253558747385,0.4833407272227941,0.2693180685313187,0.22547908841195496,0.13909041720278323,0.30243829146760753,0.28690948597888655,0.2602102588852848,0.19764871018037342,0.25618742148188
